id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
8946750030,2014-12-18T00:00:00Z,245e3,3,2.25,1422,3677,2,0,0,3,7,1422,0,2012,0,98092,47.3204,-122.178,1677,3677
1625069101,2014-07-07T00:00:00Z,136e4,4,3,5430,108900,2,0,0,4,10,5430,0,1987,0,98053,47.6582,-122.038,3170,107076
4037000080,2014-06-15T00:00:00Z,416e3,3,1,1110,12150,1,0,0,4,7,1110,0,1957,0,98008,47.6034,-122.122,1490,8200
3395041194,2014-08-27T00:00:00Z,268e3,3,2.75,1880,1793,2,0,0,3,7,1810,70,2001,0,98108,47.5405,-122.293,1800,2537
8129700085,2014-09-24T00:00:00Z,597e3,4,2.5,2280,2432,2,0,0,5,8,1520,760,1921,0,98103,47.6605,-122.355,1690,2099
0458000065,2014-09-23T00:00:00Z,542e3,4,2.5,2020,3440,1.5,0,0,4,7,1480,540,1928,0,98117,47.6885,-122.376,1520,5080
9517200180,2014-11-06T00:00:00Z,375e3,3,2,1410,10078,1,0,0,4,6,1410,0,1983,0,98072,47.7587,-122.144,2090,9202
4217401365,2014-12-10T00:00:00Z,1475e3,5,3.25,3680,10300,1.5,0,0,4,10,3680,0,1927,0,98105,47.6548,-122.28,2690,7200
8016250140,2015-05-06T00:00:00Z,21e4,3,2.5,1610,6732,2,0,0,3,7,1610,0,1994,0,98030,47.3658,-122.172,1680,7414
2485000076,2015-01-22T00:00:00Z,105e4,4,3.25,3680,8580,1,0,3,5,10,1840,1840,1959,0,98136,47.5266,-122.387,2700,9100
0476000338,2015-02-25T00:00:00Z,491e3,3,2,1250,1306,3,0,0,3,7,1250,0,2000,0,98107,47.6705,-122.39,1320,1306
3141600600,2014-05-21T00:00:00Z,26e4,6,2,2220,8797,1,0,0,3,7,2220,0,1977,0,98002,47.2977,-122.227,1170,5123
2937300540,2014-10-16T00:00:00Z,989990,4,3.5,3830,7150,2,0,0,3,9,3830,0,2014,0,98052,47.7049,-122.126,3640,6055
2436200395,2014-06-10T00:00:00Z,107e4,3,3,2940,4622,2,0,0,4,9,2230,710,1988,0,98105,47.6641,-122.293,1580,4000
2325300037,2014-09-02T00:00:00Z,358e3,3,3.25,1410,1442,3,0,0,3,8,1360,50,2006,0,98125,47.7183,-122.317,1500,1200
2621760480,2014-10-14T00:00:00Z,367e3,4,2.5,2350,8182,2,0,0,3,8,2350,0,1997,0,98042,47.3697,-122.106,2330,7000
1980200236,2015-04-17T00:00:00Z,649950,3,2.5,2420,6847,2,0,0,3,9,2420,0,2009,0,98133,47.7329,-122.356,1180,8100
9517200030,2014-06-25T00:00:00Z,365500,3,2,1410,9600,1,0,0,4,7,1410,0,1983,0,98072,47.7591,-122.146,1410,9600
1931300955,2014-11-26T00:00:00Z,525e3,1,1,830,3200,1,0,0,3,7,830,0,1924,0,98103,47.6557,-122.348,1350,2512
5205000160,2014-07-11T00:00:00Z,35e4,4,2.5,2650,10459,2,0,0,4,8,2650,0,1989,0,98003,47.2739,-122.293,2340,8777
2123049086,2014-08-07T00:00:00Z,21e4,2,0.75,840,49658,1,0,0,2,6,840,0,1948,0,98168,47.4727,-122.292,1240,11000
3744000040,2014-07-22T00:00:00Z,518380,4,2.5,2810,4500,2,0,0,3,9,2810,0,2014,0,98038,47.3552,-122.023,2980,5046
2824069373,2014-05-15T00:00:00Z,765e3,5,3.75,3580,14275,2,0,0,3,10,3190,390,1999,0,98027,47.5322,-122.056,2740,14300
7207900080,2014-08-08T00:00:00Z,424950,5,3.5,2760,3865,2.5,0,0,3,8,2760,0,2013,0,98056,47.5049,-122.17,2590,4587
2025049161,2014-05-06T00:00:00Z,105e4,3,2.5,2200,1970,2,0,0,3,9,1610,590,2008,0,98102,47.6426,-122.327,1890,3505
2768301214,2014-12-11T00:00:00Z,395e3,2,1,870,3121,1,0,0,4,7,870,0,1923,0,98107,47.6659,-122.369,1570,1777
7950300670,2015-02-18T00:00:00Z,45e4,2,1,1120,4590,1,0,0,3,7,1120,0,1924,0,98118,47.5663,-122.285,1120,5100
9542840730,2014-09-11T00:00:00Z,288e3,4,2.25,1610,3560,2,0,0,3,7,1610,0,2010,0,98038,47.3669,-122.02,1760,3692
7853360300,2014-09-04T00:00:00Z,54e4,4,3.5,3510,6005,2,0,0,3,8,2750,760,2010,0,98065,47.5168,-121.87,3090,5866
9238430140,2014-07-25T00:00:00Z,595e3,3,3.25,3130,28001,1,0,0,3,9,2210,920,1985,0,98072,47.7741,-122.122,2710,34999
7434500127,2014-08-12T00:00:00Z,527e3,3,2.25,2240,6450,1,0,0,3,7,1440,800,1979,0,98125,47.7034,-122.315,1390,6450
8682220390,2014-07-23T00:00:00Z,75e4,2,2.5,2630,7957,2,0,0,3,8,2630,0,2003,0,98053,47.7106,-122.023,2305,7220
6430500182,2015-04-03T00:00:00Z,1205e3,4,3,3330,7650,1,0,0,3,9,1830,1500,2008,0,98103,47.6889,-122.352,1200,3876
4123400320,2014-05-05T00:00:00Z,627e3,4,2.25,1990,7712,1,0,0,3,8,1210,780,1973,0,98027,47.5688,-122.087,1720,7393
7856700990,2014-09-24T00:00:00Z,655e3,4,2.25,2200,9163,1,0,0,4,8,1430,770,1971,0,98006,47.5653,-122.146,2420,9163
8964800975,2014-07-31T00:00:00Z,165e4,4,2.75,3190,14904,1,0,3,4,9,1940,1250,1949,1992,98004,47.6178,-122.214,2600,11195
5249803645,2014-08-29T00:00:00Z,452e3,2,1,1220,6000,1,0,0,3,6,880,340,1938,0,98118,47.5647,-122.27,1220,6840
8563020170,2015-03-10T00:00:00Z,485e3,3,1.75,1650,9500,1,0,0,3,8,1650,0,1967,0,98052,47.631,-122.098,1880,9375
0126059310,2014-11-30T00:00:00Z,1e6,3,2.25,3040,52302,1,0,0,3,9,3040,0,2005,0,98072,47.7635,-122.112,2070,38600
5101405124,2014-09-12T00:00:00Z,435e3,4,2.5,1700,6380,1,0,0,4,7,850,850,1940,0,98115,47.6988,-122.319,1380,6380
1443550020,2015-05-06T00:00:00Z,57e4,4,2.5,2640,11816,2,0,0,3,8,2640,0,1999,0,98019,47.733,-121.968,2400,11816
3543900418,2014-05-15T00:00:00Z,580050,3,2.5,2360,4638,2,0,3,3,9,2360,0,1996,0,98115,47.6837,-122.321,1620,4638
4123810090,2014-09-09T00:00:00Z,393e3,3,2.25,2140,10256,2,0,0,3,8,2140,0,1987,0,98038,47.3751,-122.044,2040,11717
2624089007,2015-03-20T00:00:00Z,1998e3,2,2.5,3900,920423,2,0,0,3,12,3900,0,2009,0,98065,47.5371,-121.756,2720,411962
7334401450,2014-07-29T00:00:00Z,308550,3,2,1600,13200,1,0,0,3,7,1600,0,1990,0,98045,47.4656,-121.756,1360,11520
2473250280,2014-08-26T00:00:00Z,265e3,4,2.25,2300,9100,1,0,0,3,7,1280,1020,1977,0,98058,47.4576,-122.16,1640,9100
6381500690,2014-07-16T00:00:00Z,427500,3,1,1350,7085,1,0,0,5,7,1350,0,1944,0,98125,47.7318,-122.305,1350,7085
2787700630,2015-03-18T00:00:00Z,399e3,4,2.5,2100,7355,1,0,0,5,7,2100,0,1969,0,98059,47.5078,-122.161,1750,7200
4139500080,2014-07-18T00:00:00Z,1488e3,4,4.25,5180,13077,2,0,3,3,12,4280,900,1998,0,98006,47.5513,-122.109,5030,15069
0023500180,2014-05-05T00:00:00Z,57e4,3,2.25,2010,6000,1,0,0,3,8,1330,680,1975,0,98052,47.6912,-122.115,2080,8260
5104540610,2014-09-25T00:00:00Z,459950,4,2.5,2800,6567,2,0,0,3,9,2800,0,2006,0,98038,47.3555,-122.002,3400,5900
0421079105,2015-03-09T00:00:00Z,325e3,3,2.25,1480,97138,1.5,0,0,3,7,1480,0,1984,0,98010,47.3317,-121.927,1730,176418
1843100340,2015-03-05T00:00:00Z,348e3,3,2.25,2570,8491,2,0,0,4,8,2570,0,1989,0,98042,47.3759,-122.125,2400,8049
1523300140,2014-09-04T00:00:00Z,325e3,1,1,730,1942,1,0,0,3,7,730,0,2009,0,98144,47.5943,-122.299,1020,2044
1926059094,2014-08-12T00:00:00Z,33e4,3,1.75,1340,10276,1,0,0,4,7,1340,0,1961,0,98034,47.7207,-122.222,2950,7987
0823059145,2014-10-13T00:00:00Z,321e3,4,1,1300,18836,1,0,0,4,7,1300,0,1941,0,98056,47.5029,-122.188,1540,8498
1721801280,2015-03-04T00:00:00Z,23e4,2,0.75,900,3527,1,0,0,3,6,900,0,1939,0,98146,47.5083,-122.336,1220,4080
3295450050,2015-01-09T00:00:00Z,322e3,4,2.5,1950,4553,2,0,0,3,7,1950,0,2000,0,98056,47.5066,-122.175,1780,4598
3034200067,2014-12-18T00:00:00Z,62e4,4,2.5,2730,9260,2,0,0,3,8,2730,0,2008,0,98133,47.7222,-122.331,2730,7357
5412200270,2014-05-20T00:00:00Z,288400,4,2.5,1860,6687,1,0,0,4,7,1220,640,1983,0,98031,47.4046,-122.186,1860,6117
1761300650,2014-10-06T00:00:00Z,295e3,4,2,1710,8814,1,0,0,5,7,1030,680,1975,0,98031,47.395,-122.174,1710,7272
0088000790,2014-07-14T00:00:00Z,252e3,3,1,1170,9730,1,0,0,3,7,1170,0,1968,1986,98055,47.4562,-122.196,1680,10125
7635800313,2014-07-18T00:00:00Z,3e5,4,1.5,1460,8760,1,0,0,3,7,1460,0,1958,0,98166,47.4698,-122.36,1610,9375
7618700112,2015-02-10T00:00:00Z,634e3,3,1.75,2570,13000,2,0,0,4,7,2570,0,1962,0,98177,47.7705,-122.371,2570,8521
2436701200,2014-09-12T00:00:00Z,72e4,3,1.75,2040,4000,2,0,0,5,7,1360,680,1924,0,98105,47.6675,-122.289,1610,4000
7625703945,2014-07-01T00:00:00Z,345e3,2,1,1080,7775,1,0,0,3,6,1080,0,1955,0,98136,47.5447,-122.394,1730,7350
9183703376,2014-05-13T00:00:00Z,225e3,3,1.5,1250,7500,1,0,0,3,7,1250,0,1967,0,98030,47.3719,-122.215,1260,7563
1922059401,2014-07-25T00:00:00Z,275e3,4,1,1080,26114,1.5,0,0,5,5,1080,0,1900,0,98030,47.3834,-122.215,1720,20360
2926049221,2014-10-14T00:00:00Z,445800,3,2,1320,6500,1,0,0,3,7,1320,0,1947,0,98125,47.7119,-122.319,1110,6592
0042000130,2014-09-24T00:00:00Z,6e5,5,4.5,4440,9784,2,0,0,3,10,4440,0,2012,0,98168,47.4702,-122.275,2720,10080
8682261190,2015-01-12T00:00:00Z,550285,2,1.75,1680,4500,1,0,0,3,8,1680,0,2004,0,98053,47.7132,-122.032,1670,4500
1422059039,2014-08-28T00:00:00Z,455e3,4,2.75,3030,117378,1,0,0,4,8,1680,1350,1959,0,98042,47.401,-122.135,2060,110957
9485951510,2014-09-15T00:00:00Z,45e4,3,2.5,2790,48994,2,0,0,4,9,2790,0,1984,0,98042,47.3487,-122.088,2550,37834
3826000460,2015-03-13T00:00:00Z,297975,3,2.25,2820,8100,1,0,0,4,7,1720,1100,1947,0,98168,47.4944,-122.304,1040,8100
4058802105,2014-09-04T00:00:00Z,15e4,3,1,1450,6776,1,0,0,3,7,1450,0,1952,0,98178,47.5056,-122.244,1680,7200
9407150100,2014-06-25T00:00:00Z,285e3,3,2,1460,6377,1,0,0,3,7,1460,0,1995,0,98038,47.3679,-122.02,1600,6250
9396700028,2014-07-22T00:00:00Z,358e3,2,2.5,1278,987,2,0,0,3,7,1002,276,2007,0,98136,47.5532,-122.381,1220,1287
8698600080,2014-09-10T00:00:00Z,265e3,5,2.75,2920,5250,1.5,0,0,5,7,1800,1120,1911,0,98002,47.3072,-122.221,1220,5250
1336800185,2014-06-17T00:00:00Z,1185e3,3,2.75,2500,5568,2,0,0,5,9,2500,0,1905,0,98112,47.6258,-122.312,2810,5568
2767704302,2015-04-10T00:00:00Z,422250,2,1.5,1280,1256,2,0,0,3,8,1200,80,1998,0,98107,47.6741,-122.375,1390,1256
6450304630,2014-12-01T00:00:00Z,229e3,2,1,810,5100,1,0,0,3,6,810,0,1955,0,98133,47.7317,-122.343,1500,5100
6791000280,2014-07-14T00:00:00Z,476e3,3,1.75,1650,9600,1,0,0,4,7,1650,0,1977,0,98075,47.5779,-122.044,2040,12220
8682230610,2014-06-02T00:00:00Z,802e3,2,2.5,2210,6327,1,0,0,3,8,2210,0,2003,0,98053,47.7114,-122.03,2170,6327
1026069172,2014-06-18T00:00:00Z,54e4,4,2.5,2050,34222,2,0,0,4,8,2050,0,1989,0,98077,47.7572,-122.022,2240,51400
3528000260,2014-11-11T00:00:00Z,915e3,4,2.5,3510,28052,2,0,0,3,10,3510,0,1988,0,98053,47.6671,-122.057,2890,28295
6453300306,2014-09-10T00:00:00Z,419e3,7,3.25,4340,8521,2,0,0,3,7,2550,1790,1986,0,98106,47.52,-122.338,1890,8951
0013001795,2014-10-14T00:00:00Z,319500,4,2.75,2500,5100,1.5,0,0,4,7,1420,1080,1907,0,98108,47.523,-122.332,1430,5100
0984220370,2015-03-26T00:00:00Z,279e3,4,2.25,2090,8941,2,0,0,3,7,2090,0,1975,0,98058,47.4332,-122.167,1890,7946
7853320250,2014-09-20T00:00:00Z,48e4,3,2.5,2410,4656,2,0,0,3,7,2410,0,2009,0,98065,47.5203,-121.874,2410,4840
0785000040,2015-03-18T00:00:00Z,472500,4,1.75,1440,8536,1,0,0,4,7,1440,0,1961,0,98033,47.6775,-122.18,1720,9748
7199000290,2014-09-05T00:00:00Z,525e3,4,2,2420,10735,1.5,0,0,3,7,2420,0,1967,0,98052,47.6899,-122.122,1570,9540
2625069038,2014-11-24T00:00:00Z,145e4,4,3.5,4300,108865,2,0,0,3,11,4300,0,2014,0,98074,47.6258,-122.005,4650,107498
1923800135,2014-10-01T00:00:00Z,495e3,3,1.75,2080,3000,1,0,0,4,7,1040,1040,1925,0,98103,47.6853,-122.35,1000,3193
2781270400,2015-03-16T00:00:00Z,215e3,2,2,1180,2521,2,0,0,3,6,1180,0,2005,0,98038,47.3487,-122.021,1310,3003
5104530680,2015-01-16T00:00:00Z,278226,4,2.5,2390,4639,2,0,0,3,8,2390,0,2006,0,98038,47.3527,-121.999,2390,4521
1939100610,2014-06-23T00:00:00Z,56e4,4,2.5,2300,7989,2,0,0,3,9,2300,0,1990,0,98074,47.6273,-122.034,2280,8835
7907600100,2015-04-21T00:00:00Z,287500,4,2,1220,9147,1,0,0,5,7,1220,0,1953,0,98146,47.5011,-122.336,1220,8576
3210950510,2014-09-04T00:00:00Z,535e3,3,1,1330,40259,1,0,0,4,7,1330,0,1977,0,98024,47.552,-121.89,1710,34787
0253600160,2014-05-30T00:00:00Z,384950,3,2.5,1860,3690,2,0,0,3,7,1860,0,2000,0,98028,47.776,-122.239,1870,4394
1389310130,2014-12-12T00:00:00Z,33e4,3,2.5,1676,18778,2,0,0,3,7,1676,0,1997,0,98014,47.6521,-121.905,1410,18778
0287000110,2014-06-25T00:00:00Z,68e4,4,1.5,1880,6200,1,0,2,5,8,1440,440,1954,0,98146,47.5035,-122.384,2070,6500
6752600050,2014-08-12T00:00:00Z,32e4,4,2.5,2070,7007,2,0,0,3,7,2070,0,1996,0,98031,47.3968,-122.171,2130,8100
2568200140,2014-06-25T00:00:00Z,739900,5,2.5,2980,5377,2,0,0,3,9,2980,0,2006,0,98052,47.7074,-122.101,3150,6593
7203210170,2014-08-19T00:00:00Z,702e3,4,2.5,2650,6240,2,0,0,3,8,2650,0,2013,0,98053,47.6885,-122.021,2640,6524
7203230010,2014-10-15T00:00:00Z,105e4,4,3.25,3830,8331,2,0,0,3,9,3830,0,2014,0,98053,47.6906,-122.019,4080,8425
7853300070,2014-08-18T00:00:00Z,539950,5,3,3100,5250,2,0,0,3,7,3100,0,2006,0,98065,47.5369,-121.888,2460,5250
7518507685,2015-02-23T00:00:00Z,4e5,3,1,1100,5100,2,0,0,4,7,1100,0,1900,0,98117,47.679,-122.386,1540,5100
7701961030,2015-01-29T00:00:00Z,875e3,4,2.5,3600,21794,2,0,0,4,11,3600,0,1990,0,98077,47.7121,-122.072,3410,19864
8835350230,2014-08-25T00:00:00Z,53e4,3,2.5,2480,7480,2,0,0,3,9,2480,0,1992,0,98072,47.771,-122.166,2480,7480
1828001220,2014-10-07T00:00:00Z,55e4,5,2.75,3000,9473,1,0,0,3,8,1500,1500,1966,0,98052,47.6567,-122.13,2050,8820
0625049299,2014-12-03T00:00:00Z,482e3,2,1,950,3960,1,0,0,3,7,950,0,1941,0,98103,47.6885,-122.337,1320,4050
7227800055,2014-11-24T00:00:00Z,247e3,4,2,1750,8116,1,0,0,4,5,1750,0,1943,0,98056,47.5097,-122.181,1440,7865
8079100370,2014-11-07T00:00:00Z,574e3,3,2,2060,7000,1,0,0,4,9,2060,0,1988,0,98029,47.5644,-122.012,2110,7000
1233100321,2015-03-27T00:00:00Z,817250,3,2.5,2980,7202,2,0,0,3,8,2980,0,1999,0,98033,47.6769,-122.177,2430,7280
0034001765,2015-03-25T00:00:00Z,699950,3,3.25,2230,5460,1,0,1,4,8,1430,800,1977,0,98136,47.53,-122.388,2070,5600
8856001090,2015-01-30T00:00:00Z,185900,3,1,940,10890,1,0,0,4,5,940,0,1909,0,98001,47.2763,-122.257,1370,10255
7942601435,2015-03-24T00:00:00Z,835e3,6,2,3560,5120,2.5,0,2,3,9,3560,0,1900,0,98122,47.6056,-122.311,2130,5120
2771604226,2014-11-18T00:00:00Z,509500,2,2.5,1590,1485,2,0,0,3,8,1300,290,1994,0,98199,47.6375,-122.387,1880,3675
5035300085,2014-06-02T00:00:00Z,73e4,4,2,2360,6000,1,0,0,5,7,1260,1100,1939,0,98199,47.6534,-122.41,1720,6000
7732650120,2014-07-28T00:00:00Z,105e4,4,2.5,2750,9949,2,0,0,3,10,2750,0,1999,0,98007,47.6595,-122.147,2750,9860
2413300980,2014-12-17T00:00:00Z,287e3,3,2.25,2300,7200,1,0,0,4,8,1550,750,1978,0,98003,47.324,-122.328,2000,7350
5700003810,2014-07-23T00:00:00Z,148e4,4,2.25,3920,7200,2,0,0,3,10,3120,800,1928,0,98144,47.5731,-122.284,3400,7200
7575610250,2014-10-14T00:00:00Z,225e3,3,2.25,1650,7739,1,0,0,3,8,1290,360,1986,0,98003,47.3532,-122.304,1650,6033
1778350150,2014-08-11T00:00:00Z,839e3,5,4,4280,11307,2,0,0,3,10,2710,1570,1996,0,98027,47.5503,-122.081,3080,11307
8151600973,2015-04-06T00:00:00Z,375e3,4,2.5,2510,7245,2,0,0,3,9,2510,0,2007,0,98146,47.5096,-122.363,1830,8900
1523069128,2015-03-31T00:00:00Z,625e3,5,2.75,2910,85377,1,0,0,4,8,1510,1400,1966,0,98027,47.48,-122.03,2160,66120
5252000200,2014-12-10T00:00:00Z,357e3,5,2.5,2750,12350,2,0,0,3,8,2750,0,1987,0,98031,47.419,-122.206,1650,9810
2423059067,2014-12-19T00:00:00Z,77e4,3,2.75,2070,54557,2,0,0,3,8,2070,0,1996,0,98058,47.4659,-122.116,2190,49658
2979800764,2014-06-05T00:00:00Z,39e4,3,2,1463,868,3,0,0,3,7,1463,0,2003,0,98115,47.6843,-122.317,1484,4320
8690800130,2014-11-04T00:00:00Z,39e4,3,1.5,1650,8676,1,0,0,4,8,1130,520,1979,0,98133,47.7471,-122.352,1400,8499
7383450250,2015-03-11T00:00:00Z,374950,4,2.5,2090,3777,2,0,0,3,8,2090,0,2012,0,98038,47.3595,-122.042,2160,3993
0126039213,2014-12-03T00:00:00Z,365500,2,1,1140,15624,1,0,0,4,6,1140,0,1909,0,98177,47.7673,-122.367,2110,15493
5101402435,2015-03-04T00:00:00Z,539e3,3,2.25,1540,5338,1,0,0,5,7,770,770,1954,0,98115,47.6942,-122.304,1680,6525
3702900165,2014-11-04T00:00:00Z,295e3,1,1,520,5600,1,0,0,3,6,520,0,1918,0,98116,47.5579,-122.395,1030,5265
4188000670,2014-05-15T00:00:00Z,749400,4,2.5,3240,20301,2,0,0,3,10,3240,0,1985,0,98052,47.719,-122.114,3010,23650
8961970510,2014-05-06T00:00:00Z,685e3,4,2.5,3030,7864,2,0,0,3,9,3030,0,1999,0,98074,47.6075,-122.017,2790,7034
0871001500,2014-06-23T00:00:00Z,735e3,4,2.25,2270,5102,1,0,0,5,8,1340,930,1954,0,98199,47.6528,-122.408,1800,5102
6699940140,2014-09-08T00:00:00Z,352e3,4,2.5,2470,5015,2,0,0,3,8,2470,0,2004,0,98038,47.3457,-122.041,2470,5100
4302700559,2015-03-27T00:00:00Z,342e3,3,1,1980,6450,1,0,0,4,6,1120,860,1950,0,98106,47.5291,-122.356,1180,5160
2024059130,2015-01-09T00:00:00Z,928950,4,3.75,3280,6000,2,0,0,3,9,3280,0,2014,0,98006,47.554,-122.19,2900,10108
2141320230,2015-04-10T00:00:00Z,71e4,4,2.25,2000,8068,2,0,0,5,8,2000,0,1976,0,98006,47.5584,-122.137,2080,7837
1923000050,2015-03-30T00:00:00Z,125e4,5,3.25,3930,12719,2,0,2,4,10,2540,1390,1974,0,98040,47.5631,-122.213,3600,15909
9169600135,2014-10-27T00:00:00Z,525e3,3,1.5,1350,6000,1,0,2,3,7,900,450,1950,0,98136,47.5275,-122.391,1730,6012
1320069255,2014-06-24T00:00:00Z,199e3,3,1,1000,8512,1,0,0,3,6,1000,0,1991,0,98022,47.2151,-121.993,1490,10395
7715600050,2015-02-19T00:00:00Z,385e3,3,1.75,1560,5950,1,0,0,4,6,780,780,1944,0,98125,47.719,-122.307,1320,7830
9266701115,2014-08-08T00:00:00Z,488e3,2,1.5,1000,5125,1,0,0,3,7,1000,0,1942,1968,98103,47.6926,-122.347,1090,5100
5119400075,2014-06-20T00:00:00Z,95e4,3,3.25,3050,18892,1,1,4,4,8,1650,1400,1962,0,98198,47.3881,-122.326,1170,70973
6802200110,2014-10-29T00:00:00Z,231200,3,2,1400,8821,1,0,0,3,7,1400,0,1991,0,98022,47.1949,-121.989,1450,8721
5279100625,2015-04-29T00:00:00Z,248e3,2,1,770,8600,1,0,0,4,4,770,0,1914,0,98027,47.5325,-122.031,1420,6960
2767601280,2014-07-22T00:00:00Z,848750,6,3.75,3160,5000,2,0,0,3,8,3160,0,1989,0,98107,47.6748,-122.384,1740,5000
2131701075,2014-12-04T00:00:00Z,42e4,3,1.75,1720,5000,1.5,0,0,3,8,1720,0,1932,2009,98019,47.738,-121.983,1410,8300
4123840570,2014-10-20T00:00:00Z,39e4,3,2.5,2250,8076,2,0,0,3,8,2250,0,1995,0,98038,47.3667,-122.041,2180,7244
9523100458,2014-06-17T00:00:00Z,549e3,2,2.5,1380,953,3,0,0,3,9,1380,0,2006,0,98103,47.6654,-122.355,1430,3400
7228500415,2014-08-26T00:00:00Z,48e4,4,2.25,2520,2370,2,0,0,3,8,1690,830,1908,0,98122,47.6109,-122.303,1530,2370
7889000125,2015-03-19T00:00:00Z,235e3,3,1,1864,6978,1,0,0,4,7,1864,0,1958,0,98002,47.285,-122.206,990,8000
2473411130,2015-04-16T00:00:00Z,333e3,4,2.5,2100,7208,2,0,0,3,8,2100,0,1974,0,98058,47.4478,-122.128,2060,7480
1432900240,2015-05-08T00:00:00Z,205e3,3,1,1610,8579,1,0,0,4,7,1010,600,1962,0,98058,47.4563,-122.171,1610,8579
4036801170,2014-10-13T00:00:00Z,38e4,4,1.75,1760,7300,1,0,0,3,7,880,880,1956,0,98008,47.6034,-122.125,1680,7500
1442880640,2014-07-15T00:00:00Z,504058,4,2.75,2910,7467,2,0,0,3,8,2910,0,2013,0,98045,47.4841,-121.772,2790,7868
1922000070,2014-06-09T00:00:00Z,1339e3,4,2.5,4250,19387,2,0,2,4,9,3260,990,1972,0,98040,47.5578,-122.212,3690,17024
7301300150,2014-06-25T00:00:00Z,233e3,3,1,1250,6180,1.5,0,0,3,7,1250,0,1955,0,98155,47.7474,-122.327,1490,6180
1840200080,2014-12-03T00:00:00Z,24e4,3,1.5,1890,9000,1,0,0,3,7,1190,700,1959,0,98188,47.4425,-122.272,2060,9000
4030100005,2014-12-09T00:00:00Z,18e5,5,3.75,4320,39094,2,1,4,3,8,4320,0,1938,0,98155,47.7519,-122.276,1920,7750
3388300590,2014-06-11T00:00:00Z,535e3,5,2.25,2520,49222,2,0,0,4,8,2520,0,1978,0,98027,47.4918,-122.064,2780,55321
0203101065,2014-05-28T00:00:00Z,42e4,3,1.75,1820,22320,1,0,0,3,7,1250,570,1977,0,98053,47.6441,-121.96,2030,22320
6147650280,2015-03-25T00:00:00Z,315e3,4,2.5,3130,5999,2,0,0,3,7,3130,0,2006,0,98042,47.3837,-122.099,3020,5997
7611200195,2015-02-20T00:00:00Z,709e3,3,2,2360,18000,1,0,0,4,8,2180,180,1951,0,98177,47.7133,-122.367,2600,17300
4475000120,2015-02-02T00:00:00Z,36e4,4,3,2580,6740,2,0,0,3,8,2580,0,1999,0,98058,47.4296,-122.185,2010,6740
2201500440,2014-05-20T00:00:00Z,345e3,3,1.5,1240,11200,1,0,0,4,7,1240,0,1954,0,98006,47.5716,-122.138,1240,11008
6844700810,2014-09-01T00:00:00Z,438924,3,1.5,1050,4590,1,0,0,3,7,850,200,1949,0,98115,47.6943,-122.29,1770,5400
3876312370,2014-09-15T00:00:00Z,434500,3,1.75,1930,7210,1,0,0,3,7,1110,820,1975,0,98072,47.735,-122.174,1870,7877
2887701970,2014-08-08T00:00:00Z,425e3,2,1,970,2700,1,0,0,4,7,770,200,1926,0,98115,47.6852,-122.312,1570,3348
3825310970,2014-07-24T00:00:00Z,845e3,4,2.5,2940,7675,2,0,0,3,9,2940,0,2004,0,98052,47.7054,-122.129,3120,6574
7237300610,2015-03-03T00:00:00Z,315e3,3,2.5,2200,5954,2,0,0,3,7,2200,0,2004,0,98042,47.3709,-122.125,2200,5046
4038700930,2014-11-13T00:00:00Z,63e4,4,2.5,2100,8800,1,0,2,4,7,1240,860,1960,0,98008,47.6146,-122.114,2000,8800
1125069102,2015-04-27T00:00:00Z,125e4,4,3,3310,217800,1.5,0,0,3,9,3310,0,1989,0,98053,47.6616,-121.999,2810,217800
8035600290,2015-04-13T00:00:00Z,372e3,4,2.5,2500,8215,2,0,0,3,8,2500,0,1990,0,98031,47.4124,-122.204,2360,7801
6844700575,2014-10-10T00:00:00Z,799e3,3,2,2550,4794,2,0,0,3,9,2550,0,2007,0,98115,47.6955,-122.29,1630,5100
9429000170,2015-03-26T00:00:00Z,617950,4,2.5,2410,7950,2,0,0,3,8,2410,0,1997,0,98034,47.7185,-122.226,1920,7713
3814700200,2014-11-20T00:00:00Z,329e3,3,2.25,2450,6500,2,0,0,4,8,2450,0,1985,0,98030,47.3739,-122.172,2200,6865
0423059409,2014-09-28T00:00:00Z,44e4,4,2.5,2230,5650,2,0,0,3,7,2230,0,2011,0,98056,47.5073,-122.168,1590,7241
7452500315,2014-12-20T00:00:00Z,285e3,2,1,1210,4895,1,0,0,3,6,710,500,1951,0,98126,47.5202,-122.373,1100,6000
2267000160,2014-10-20T00:00:00Z,9e5,4,2,1190,8190,1.5,0,0,3,7,1190,0,1945,0,98117,47.6908,-122.397,1190,1567
1121039105,2014-12-03T00:00:00Z,399950,4,3,2150,64694,1,0,0,3,8,1450,700,1969,0,98023,47.3268,-122.388,2430,59612
4038700380,2014-08-26T00:00:00Z,657e3,5,2.5,2530,10190,1,0,0,4,7,1290,1240,1960,0,98008,47.616,-122.115,2040,8560
8854000370,2014-06-20T00:00:00Z,436500,5,3,3110,12429,1,0,0,3,8,1790,1320,1977,0,98011,47.7463,-122.213,3050,11902
7504000290,2014-05-22T00:00:00Z,635700,4,2.5,3240,13978,1,0,0,3,9,1860,1380,1977,0,98074,47.6298,-122.057,3150,12767
